bookID,title,authors,average_rating,ratings_count,publication_date,
25777,Democracy in America Volume 2,Alexis de Tocqueville/Eduardo Brandão/Phillips Bradley/Luann Walther,4.17,316,1990-08-11,
25779,On Democracy  Revolution  and Society,Alexis de Tocqueville/John Stone/Stephen Mennell,4.12,25,1982-09-15,
25780,The Two Tocquevilles  Father and Son,R.R. Palmer,2,1,1987-04-01,
25781,The Iron Dragon's Daughter,Michael Swanwick,3.69,2530,2012-02-28,
25788,The Book of Five Rings,Miyamoto Musashi/Thomas Cleary,4.07,192,1993-04-13,
25789,The Book of Five Rings,Miyamoto Musashi/Thomas Cleary,4.07,926,2005-01-11,
25790,The Lord of the Rings Sketchbook,Alan  Lee/Ian McKellen,4.27,9853,2005-10-19,
25794,Birthday (Ring  #4),Kōji Suzuki/Glynne Walley,3.67,866,2006-12-12,
25800,The Book of Five Rings,Miyamoto Musashi/William Scott Wilson/Shiro Tsujimura,4.07,455,2002-03-01,
25802,The Deception of the Emerald Ring (Pink Carnation  #3),Lauren Willig,3.91,8615,2006-12-01,
25803,Only the Ring Finger Knows: The Ring Finger Falls Silent (Only the Ring Finger Knows #3),Satoru Kannagi/Hotaru Odagiri,4.04,352,2006-10-26,
25804,Only the Ring Finger Knows: The Left Hand Dreams of Him (Only the Ring Finger Knows  #2),Satoru Kannagi/Hotaru Odagiri,3.94,529,2006-07-05,
25806,1000 Rings: Inspiring Adornments for the Hand,Marthe Le Van/Robert W. Ebendorf/Lark Books,4.23,82,2004-08-01,
25807,The Postman Always Rings Twice,James M. Cain,3.8,23157,2010-09-09,
25809,The Ring Bearer,Laura Godwin/John Wallace,3.44,17,2006-02-20,
25810,Legend of the Five Rings RPG,Rich Wulf/Shawn Carman/Seth Mason/Rob Vaux/Katie Yates/Brian Yoon/Fred Wan/D.J. Trindle,3.78,169,2005-06-06,
25811,The Lord of the Rings and Philosophy: One Book to Rule Them All,Gregory Bassham/Eric Bronson,4.28,4913,2003-08-04,
25812,The Ruby Ring,Diane Haeger,3.7,1070,2005-04-05,
25814,Only the Ring Finger Knows: The Lonely Ring Finger (Only the Ring Finger Knows  #1),Satoru Kannagi/Hotaru Odagiri/Allison Markin Powell,3.99,925,2006-03-28,
25815,The Rings of Saturn,W.G. Sebald/Michael Hulse,4.26,419,1995-07-01,
25816,Only the Ring Finger Knows,Satoru Kannagi/Hotaru Odagiri/Sachiko Sato,4.1,3299,2004-08-01,
25817,The Ring  Volume 1,Misao Inagaki/Hiroshi Takahashi,3.63,389,2003-11-25,
25841,The Road To War  1933 39,Andrew      Hunt,0,0,2000-04-01,
25848,The Drifting Classroom  Vol. 5 (Drifting Classroom),Kazuo Umezu,3.87,388,2007-04-17,
25849,The Drifting Classroom  Vol. 1,Kazuo Umezu,3.79,1535,2006-08-08,
25850,The Drifting Classroom  Vol. 6 (The Drifting Classroom),Kazuo Umezu,3.87,366,2007-06-19,
25852,The Drifting Classroom  Vol. 7 (The Drifting Classroom),Kazuo Umezu,3.92,343,2007-08-21,
25853,The Drifting Classroom  Vol. 2 (Drifting Classroom),Kazuo Umezu,3.98,724,2006-10-10,
25855,The Drifting Classroom  Vol. 4 (Drifting Classroom),Kazuo Umezu,3.91,412,2007-02-20,
25863,The Franco-Prussian War,Michael Eliot Howard,4.09,202,2001-11-11,
25866,My Uncle Napoleon,Iraj Pezeshkzad/Dick Davis/Azar Nafisi,4.16,790,2006-04-11,
25868,Hadji Murad,Leo Tolstoy/Aylmer Maude/Louise Maude/Azar Nafisi,3.84,176,2003-07-08,
25869,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi/Dick Davis/Azar Nafisi,4.51,246,2007-03-01,
25875,Killer 7 Official Strategy Guide,Brady Games,4,2,2005-07-08,
25879,Castlevania: Curse of Darkness Official Strategy Guide,Brady Games,3.7,10,2005-10-28,
25880,World of Warcraft Atlas,Brady Games,4.09,245,2005-09-20,
25881,Manhunt Official Strategy Guide,Tim Bogenn,4,4,2003-11-25,
25884,The Road to Jerusalem (The Knight Templar  #1),Jan Guillou/Anna Paterson,4,4406,2002-12-05,
25886,Buddhism: A Concise Introduction,Huston Smith/Philip Novak,3.9,418,2004-12-14,
25895,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,Huston Smith,4.01,194,2003-09-12,
25903,I'll Be Home Before Midnight and I Won't Get Pregnant,Anthony E. Wolf,0,0,1988-05-12,
25905,Beneath the Wheel,Hermann Hesse/Michael E. Roloff,3.85,8494,2003-07-01,
25919,Love Mode  Vol. 3,Yuki Shimizu,4.15,585,2006-07-03,
25921,Love Mode  Vol. 1,Yuki Shimizu,3.93,1417,2005-11-08,
25922,Love Mode  Vol. 5,Yuki Shimizu,4.32,582,2007-05-01,
25923,Love Mode  Vol. 2,Yuki Shimizu,4.23,768,2006-03-07,
25924,Love Mode  Vol. 6,Yuki Shimizu,4.23,441,2007-08-01,
25930,Balzac And The Little Chinese Seamstress,Dai Sijie/Ina Rilke,3.64,223,2002-04-17,
25932,Lost Illusions (La Comédie Humaine),Honoré de Balzac/Ellen Marriage/George Saintsbury,4.16,6422,2006-05-01,
25933,The Black Sheep,Honoré de Balzac/Donald Adamson,3.99,1483,1976-05-27,
25934,A Harlot High and Low,Honoré de Balzac/Rayner Heppenstall,4.06,1546,1985-09-26,
25936,The Unknown Masterpiece,Honoré de Balzac,3.87,11,2005-12-08,
25937,The Girl With The Golden Eyes,Honoré de Balzac,3.35,801,2004-06-17,
25941,Le Chef-D'Œuvre Inconnu,Honoré de Balzac,3.87,10,1998-01-19,
25946,Cousin Pons,Honoré de Balzac/Herbert J. Hunt,3.98,942,1978-05-25,
25955,The Medium is the Massage,Marshall McLuhan/Quentin Fiore/Jerome Agel,3.94,12098,2001-08-01,
25956,Essential McLuhan,Marshall McLuhan/Eric McLuhan/Frank Zingrone,4.05,8,1997-06-07,
25961,Understanding Media: The Extensions of Man,Marshall McLuhan/W. Terrence Gordon/Philip B. Meggs,4.12,120,2003-11-01,
25965,The Best American Sports Writing 2006,Michael     Lewis/Glenn Stout,3.75,84,2006-10-11,
25992,Kinfolk,Pearl S. Buck,4.19,496,2004-01-01,
25993,Pearl S. Buck: A Cultural Biography,Peter Conn,4.17,101,1998-01-28,
25996,The Mother,Pearl S. Buck,4.04,1783,2004-01-01,
26009,Glamorama,Bret Easton Ellis,3.46,46,2010-02-22,
26012,Glamorama,Bret Easton Ellis/Pierre Guglielmina,3.46,56,2001-02-15,
26023,Bright Lights  Big Ass,Jen Lancaster,4.06,28940,2007-05-01,
26046,Morrigan's Cross (Circle Trilogy  #1),Nora Roberts,4.14,46146,2006-08-29,
26047,Rebellion (The MacGregors  #0.1),Nora Roberts,3.92,6650,2006-11-21,
26048,Dream Makers: Untamed / Less of a Stranger,Nora Roberts,3.8,989,2006-09-19,
26049,Spellbound (Once Upon  #1),Nora Roberts,3.8,6798,2005-09-27,
26050,Angels Fall,Nora Roberts,4,37314,2006-07-11,
26051,True Betrayals / Montana Sky / Sanctuary,Nora Roberts,4.4,667,2001-06-04,
26052,First Impressions,Nora Roberts,3.73,5641,2006-10-24,
26053,Public Secrets,Nora Roberts,4.03,11035,2012-03-27,
26054,The MacGregors: Serena & Caine (The MacGregors  #1 -2),Nora Roberts,4.09,11070,2006-01-28,
26055,The MacGregors: Alan & Grant (The MacGregors  #3-4),Nora Roberts,4.11,9423,2006-06-16,
26064,Kissing in Manhattan,David Schickler,3.61,2665,2002-08-27,
26069,Making Democracy Work: Civic Traditions in Modern Italy,Robert D. Putnam,3.83,604,1994-06-16,
26071,The Comparative Study of Political Elites,Robert D. Putnam,3.75,4,1976-01-01,
26075,A Random Walk Down Wall Street,Burton G. Malkiel,4.1,50,2003-04-17,
26079,A Random Walk Down Wall Street,Burton G. Malkiel/Christopher Flavin,4.1,9,1985-01-01,
26085,Identity Crisis,Brad Meltzer/Rags Morales/Michael Bair/Joss Whedon,4.04,18289,2006-08-16,
26088,Superman: Secret Identity,Kurt Busiek/Stuart Immonen,4.24,6368,2013-04-09,
26090,The Dissociative Identity Disorder Sourcebook,Deborah Bray Haddock,4.16,276,2001-08-21,
26092,Double Identity,Margaret Peterson Haddix,4.02,276,2005-10-01,
26093,Identity,Milan Kundera/Linda Asher,3.68,266,1998-04-21,
26097,Slowness,Milan Kundera/Linda Asher,3.66,9760,1997-04-11,
26101,Laughable Loves,Milan Kundera/Suzanne Rappaport,3.87,14928,2000-08-21,
26123,Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,4,13891,2006-01-03,
26130,Homer Price,Robert McCloskey,4.08,279,2005-12-29,
26131,The Classical World: An Epic History from Homer to Hadrian,Robin Lane Fox,3.91,1315,2006-10-09,
26133,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum/Willy Pogány,3.9,109,2004-07-01,
26134,The Coalwood Way: A Memoir  (Coalwood  #2),Homer Hickam,4.14,1193,2001-09-04,
26146,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade,4.36,3023,2006-06-01,
26147,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Gordon W. Allport,4.36,1959,2004-05-06,
26154,Good Grief: The Story of Charles M. Schulz,Rheta Grimsley Johnson,3.72,20,1989-12-31,
26156,Peanuts: The Art of Charles M. Schulz,Chip Kidd/Jean Schulz/Charles M. Schulz/Geoff Spear,4.38,592,2003-10-28,
26165,Autobiography of a Yogi,Paramahansa Yogananda,4.23,9,2002-10-01,
26175,To the Last Man: A Novel of the First World War,Jeff Shaara,4.22,4809,2005-08-30,
26184,African Nights,Kuki Gallmann,3.8,313,2000-03-22,
26187,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,5738,2003-07-28,
26189,Letters of St. Augustine,Augustine of Hippo,4.36,20,1992-03-01,
26190,Love and Saint Augustine,Hannah Arendt/Joanna Vecchiarelli Scott/Judith Chelius Stark,3.91,95,1998-04-26,
26197,Healthy Cooking for IBS: 100 Delicious Recipes to Keep You Symptom-Free,Sophie Braimbridge/Erica Jankovich,2.62,2,2006-04-01,
26206,Me vs. Me,Sarah Mlynowski,3.67,1725,2006-07-25,
26207,Spells & Sleeping Bags (Magic in Manhattan  #3),Sarah Mlynowski,4.05,4370,2007-06-26,
26210,Bras & Broomsticks (Magic in Manhattan  #1),Sarah Mlynowski,3.73,8709,2006-06-13,
26211,Monkey Business,Sarah Mlynowski,3.67,1,2005-04-15,
26212,Frogs & French Kisses (Magic in Manhattan  #2),Sarah Mlynowski,3.97,4863,2006-06-13,
26214,Big Anthony and the Magic Ring,Tomie dePaola,4.1,462,1979-04-25,
26216,Patrick: Patron Saint of Ireland,Tomie dePaola,4.08,89,1992-01-01,
26226,The Rattle-Rat,Janwillem van de Wetering,3.97,174,2003-07-01,
26229,Robert Van Gulik: His Life His Work,Janwillem van de Wetering/Arthur P. Yin,3.57,39,1998-07-01,
26236,Revolutionary Girl Utena  Vol. 2: To Plant,Chiho Saito,4,1292,2004-03-10,
26237,Revolutionary Girl Utena  Vol. 3: To Sprout,Chiho Saito/Be-Pas,4.05,1153,2004-02-04,
26239,Revolutionary Girl Utena  Vol. 4: To Bud,Chiho Saito,4.06,1060,2003-10-01,
26240,Revolutionary Girl Utena  Vol. 5: To Blossom,Chiho Saito/Lillian Olsen/Be-Papas,4.02,1017,2004-03-03,
26252,The Enneads,Plotinus/Stephen MacKenna/John M. Dillon,4.06,2481,1991-06-27,
26253,Ennead IV (Plotinus IV),Plotinus/A.H. Armstrong,4.52,27,1984-01-01,
26254,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),Karl Jaspers/Ralph Manheim,3.92,42,1974-10-23,
26274,The Cultural Cold War: The CIA and the World of Arts and Letters,Frances Stonor Saunders,4.01,13,2001-04-01,
26289,Trust Fund,Stephen W. Frey,3.72,607,2002-01-02,
26292,The Chairman (Christian Gillette  #1),Stephen W. Frey,3.98,2173,2005-12-27,
26296,The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries),Carole Marsh,3.61,27,2006-03-06,
26298,The Mystery in the Rocky Mountains,Carole Marsh,3.73,34,2001-04-01,
26301,The Mystery on the Mighty Mississippi,Carole Marsh,3.5,26,2001-04-01,
26314,Medal of Honor: Rising Sun (Prima's Official Strategy Guide),Mark Cohen,3.67,3,2003-11-18,
26321,The Elder Scrolls IV: Oblivion -- Revised & Expanded (Xbox360  PC) (Prima Official Game Guide),Peter Olafson,4.29,57,2007-09-10,
26324,Social Intelligence: The New Science of Human Relationships,Daniel Goleman,3.98,10327,2006-09-26,
26327,The Power of Truth: A Leading with Emotional Intelligence Conversation with Warren Bennis,Daniel Goleman/Warren Bennis,3.82,11,2006-11-14,
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,4.01,63501,2006-09-26,
26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,4.04,302,2003-01-14,
26344,The MacMillan Bible Atlas,Yohanan Aharoni/Michael Avi-Yonah,4.32,14,1993-03-17,
26348,Paris 1919: Six Months that Changed the World,Margaret MacMillan/Richard Holbrooke,4.08,9679,2003-09-09,
26384,Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians,Xenophon/Edgar C. Marchant/G.W. Bowersock,4,19,1925-01-01,
26401,Primary English: Knowledge and Understanding,Jane Medwell/David Wray,3.87,1,2007-04-01,
26407,The Philosophy of Hegel,Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich,3.37,15,1965-02-01,
26410,Wissenschaft der Logik: Die Lehre Vom Begriff (1816),Georg Wilhelm Friedrich Hegel,4.78,0,1994-01-01,
26415,Existentialism from Dostoevsky to Sartre,Walter Kaufmann,4.08,5011,1975-03-01,
26417,Anti-Semite and Jew: An Exploration of the Etiology of Hate,Jean-Paul Sartre/Michael Walzer/George J. Becker,3.8,631,1995-04-25,
26420,CSS: The Definitive Guide,Eric A. Meyer,4,961,2006-11-01,
26422,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,4.59,8634,2007-08-14,
26425,Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist  #2),Makoto Inoue/Hiromu Arakawa/Alexander O. Smith/Rich Amtower,4.57,2779,2006-01-10,
26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,4.6,7480,2007-03-20,
26436,Programming in C,Stephen G. Kochan,3.96,222,2004-07-08,
26438,Java: An Introduction to Problem Solving and Programming,Walter J. Savitch,3.85,26,2004-12-01,
26439,Absolute C++,Walter J. Savitch,3.83,36,2007-03-01,
26447,The Odyssey,Homer/Edward McCrorie/Richard P. Martin,3.76,57,2005-08-23,
26448,The Odyssey (New Translations from Antiquity),Homer/Edward McCrorie/Richard P. Martin,3.76,6,2004-04-08,
26449,Bulfinch's Mythology,Thomas Bulfinch/Richard P. Martin,4.1,66,1991-12-24,
26451,Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman,3.79,23,2007-04-12,
26470,Seven Gothic Tales,Isak Dinesen/Karen Blixen,3.93,85,2002-10-31,
26471,Last Tales,Isak Dinesen/Karen Blixen,4.11,332,1991-12-03,
26472,Isak Dinesen: The Life of a Storyteller,Judith Thurman,4.06,1041,1995-10-15,
26474,Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,4.24,9298,1989-10-23,
26475,Letters from Africa  1914-1931,Isak Dinesen/Karen Blixen/Frans Lasson/Anne   Born,4.21,489,1984-04-15,
26480,Witness,Karen Hesse,3.72,4667,2003-03-01,
26481,The Cats In Krasinski Square,Karen Hesse/Wendy Watson,4.13,955,2004-08-01,
26482,The Music of Dolphins,Karen Hesse,3.82,6015,1998-02-01,
26503,Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists,Erin McKean,3.59,124,2001-10-17,
26506,Sisters,Danielle Steel,3.85,15495,2007-02-13,
26511,The Long Road Home,Danielle Steel,4,7407,1999-03-04,
26522,Three Plays of Euripides: Alcestis/Medea/The Bacchae,Euripides/Paul Roche,3.97,243,1974-02-17,
26525,Leadership Challenge,James M. Kouzes,4.05,0,2004-12-01,
26571,The Kestrel (Westmark  #2),Lloyd Alexander,3.98,2742,2002-06-10,
26573,The God in the Moon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #1),Richard A. Knaak,3.74,59,2006-07-25,
26575,Firedrake (Dragonrealm #1),Richard A. Knaak,3.78,638,2000-06-01,
26576,Night of Blood (Dragonlance: The Minotaur Wars  #1),Richard A. Knaak/Margaret Weis,3.91,1307,2004-02-01,
26578,The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),Richard A. Knaak,3.91,43,2006-09-26,
26579,Children of the Drake (Dragonrealm: Origins  #2),Richard A. Knaak,3.88,167,2000-05-01,
26581,Sleeping Beauty Trilogy (Sleeping Beauty  #1-3),A.N. Roquelaure/Anne Rice,3.99,10891,1999-05-01,
26583,Beauty's Punishment,A.N. Roquelaure/Anne Rice,3.62,426,1984-06-01,
26586,The Land of the Dead (Tales from the Odyssey  #2),Mary Pope Osborne/Homer/Troy Howell,3.97,400,2003-09-01,
26587,The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,3.88,782,2003-09-01,
26588,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.03,466,2007-02-27,
26590,The Final Battle (Tales from the Odyssey  #6),Mary Pope Osborne/Troy Howell,4.08,263,2005-07-01,
26591,Ancient Greece and the Olympics (Magic Tree House Research Guide  #10),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.05,1073,2004-06-08,
26592,Ancient Rome and Pompeii (Magic Tree House Research Guide  #14),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,4.07,659,2006-04-25,
26593,Haunted Castle on Hallows Eve (Magic Tree House #30),Mary Pope Osborne/Salvatore Murdocca,4.04,7,2004-08-10,
26595,Earthquake in the Early Morning (Magic Tree House  #24),Mary Pope Osborne/Salvatore Murdocca,3.94,6816,2010-06-15,
26596,E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition),E.E. Cummings/George J. Firmage,4.35,19542,1994-04-17,
26599,Selected Poems,E.E. Cummings/Richard S. Kennedy,4.22,12438,2007-08-17,
26603,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,4.38,1206,1996-08-17,
26638,Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,3.69,19,2007-04-05,
26653,The Coal Tattoo,Silas House,4.04,1789,2005-08-30,
26654,Clay's Quilt,Silas House,3.95,2685,2002-02-26,
26666,Things Pondered: From the Heart of a Lesser Woman,Beth Moore,4.09,283,2004-04-01,
26670,Scholastic Success with 4th Grade Workbook,Terry Cooper,4.12,8,2003-06-01,
26673,The Punisher  Vol. 6: Confederacy of Dunces,Garth Ennis,4,289,2004-04-01,
26689,Thunderbird Falls  (Walker Papers  #2),C.E. Murphy,3.85,5729,2006-04-25,
26690,Coyote Dreams (Walker Papers  #3),C.E. Murphy,4,5810,2007-04-24,
26695,Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri/Michael Hardt,3.96,49,1999-12-01,
26696,Time for Revolution,Antonio Negri/Matteo Mandarini,3.7,45,2005-05-01,
26697,The Philosophy of Antonio Negri  Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,4.12,8,2005-07-20,
26722,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,38757,2006-10-10,
26723,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,768,2007-08-28,
26725,Act of Treason (Mitch Rapp  #9),Vince Flynn,4.29,10,2007-01-01,
26738,President Dad  Volume 2,Ju-Yeon Rhim,3.49,73,2005-03-08,
26748,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,3.81,165,2007-03-01,
26759,Dark Water,Kōji Suzuki/Glynne Walley,3.61,2433,2006-06-06,
26766,Dark Water's Embrace (Mictlan  #1),Stephen Leigh,3.77,78,1998-03-01,
26768,In Dark Waters,Mary Burton,3.81,95,2005-06-28,
26779,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,4.45,1372,1998-09-01,
26780,Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,3.96,1369,1987-05-01,
26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,3.79,1458,2003-06-16,
26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,3,3,2001-08-16,
26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,730,2003-04-29,
26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,4.11,10,2001-09-01,
26827,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,4.1,10,2010-01-19,
26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,3.71,7,1993-11-01,
26832,Shout Out Loud! 2,Satosumi Takaguchi,3.95,91,2006-08-01,
26833,Shout Out Loud! 5,Satosumi Takaguchi,3.93,83,2007-10-01,
26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,3.57,77,2007-08-15,
26836,叫んでやるぜ! (1) (あすかコミックスCL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.68,2,1996-02-01,
26839,叫んでやるぜ! (2) (ASUKA COMICS CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,3.95,2,1997-03-01,
26841,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,3.88,17,1999-05-24,
26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,3.82,18,1999-05-24,
26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,4.52,118,1993-10-15,
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,83,2007-01-23,
26871,Confessions of an Actor,Laurence Olivier,3.69,279,1982-12-31,
